Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
L.J. Moore,CB,6-2,185,4,0.9061,258,245,21,30,Central East,Fresno,CA,Oklahoma
Shane Jones,ILB,6-1,215,4,0.9061,259,,14,16,Archbishop Moeller,Cincinnati,OH,Michigan State
Chase Abbington,S,6-2,190,4,0.9059,260,,23,2,Fort Zumwalt South,St. Peters,MO,Missouri
Josh McNeil,TE,6-6,250,4,0.9054,261,,10,1,,,,
Evan Voeller,OT,6-5,280,4,0.9050,262,,18,2,West Linn,West Linn,OR,Oregon
Zach Cunningham,OLB,6-4,196,4,0.9049,263,237,18,10,Pinson Valley,Pinson,AL,Vanderbilt
Johnny O'Neal,ILB,6-1,233,4,0.9049,264,,15,20,West Laurens,Dublin,GA,Georgia
Marcell Ateman,WR,6-4,195,4,0.9047,265,,38,38,Wylie East,Wylie,TX,Oklahoma State
Brendan Mahon,OG,6-4,318,4,0.9047,266,,11,9,Randolph,Randolph,NJ,Penn State
Kenny Clark,DT,6-2,280,4,0.9047,267,,22,31,Wilmer Amina Carter,Rialto,CA,UCLA
Dashon Hunt,CB,5-9,175,4,0.9045,268,,22,32,Westlake,Thousand Oaks,CA,Oregon State
Poasi Moala,OG,6-5,272,4,0.9044,269,,12,33,Rancho Verde,Moreno Valley,CA,UCLA
Anthony Averett,S,6-1,180,4,0.9043,270,115,24,10,Woodbury,Woodbury,NJ,Alabama
Dajaun Drennon,WDE,6-4,225,4,0.9043,271,119,9,11,Timber Creek,Sicklerville,NJ,North Carolina
Christian Morris,OT,6-6,285,4,0.9039,272,,19,9,Memphis East,Memphis,TN,UCLA
Ryan Buchanan,PRO,6-4,205,4,0.9038,273,,16,5,Jackson Prep,Jackson,MS,Ole Miss
Travis Johnson,TE,6-4,225,4,0.9035,274,,11,40,Tampa Jesuit,Tampa,FL,Cincinnati
Christian LaCouture,SDE,6-5,265,4,0.9034,275,,15,2,Southwest,Lincoln,NE,LSU
Cameron Hunt,OT,6-5,275,4,0.9032,276,,20,34,Corona Centennial,Corona,CA,Oregon
John Ross,WR,5-10,165,4,0.9032,277,,39,35,Jordan,Long Beach,CA,Washington
D.J. Park,OG,6-5,313,4,0.9030,278,,13,5,Dillon,Dillon,SC,South Carolina
Will Fuller,WR,6-0,169,4,0.9029,279,,40,10,Roman Catholic,Philadelphia,PA,Notre Dame
Marcus McWilson,ATH,6-0,200,4,0.9027,280,,11,17,Cardinal Mooney,Youngstown,OH,Kentucky
Adam Lane,RB,5-8,214,4,0.9026,281,,20,41,Winter Haven,Winter Haven,FL,Florida
Jay Woods,DT,6-3,275,4,0.9025,282,,23,21,Jackson,Jackson,GA,Vanderbilt
Kermit Whitfield,WR,5-9,165,4,0.9023,283,,41,42,Jones,Orlando,FL,Florida State
Tyquan Lewis,WDE,6-4,227,4,0.9008,284,,10,7,Tarboro,Tarboro,NC,Ohio State
Scott Pagano,DT,6-3,280,4,0.9006,285,,24,2,Moanalua,Honolulu,HI,Clemson
Matt Dimon,SDE,6-4,255,4,0.8997,286,,16,39,Katy,Katy,TX,Oklahoma
Reggie Carter,ILB,6-2,230,4,0.8997,287,,16,22,South Gwinnett,Snellville,GA,Georgia
Danny Etling,PRO,6-2.5,210,4,0.8996,288,,17,5,Terre Haute South Vigo,Terre Haute,IN,Purdue
Donovan Munger,DT,6-4,285,4,0.8996,289,,25,18,Shaker Heights,Cleveland,OH,Ohio State
Antonio Allen,S,5-10,205,4,0.8994,290,,25,6,Ben Davis,Indianapolis,IN,Indiana
Jermaine Grace,OLB,6-1,195,4,0.8993,291,,19,43,Miramar,Hollywood,FL,Miami
Ebenezer Ogundeko,SDE,6-4,238,4,0.8992,292,,17,2,Jefferson,Brooklyn,NY,Clemson
Tyler Bruggman,PRO,6-2,202,4,0.8992,293,,18,5,Brophy College Preparatory,Phoenix,AZ,Washington State
Naim Mustafaa,SDE,6-4,235,4,0.8992,293,,18,23,Alpharetta,Alpharetta,GA,Oklahoma State
Craig Lee,RB,6-0,190,4,0.8991,295,,21,36,Redlands,Redlands,CA,UCLA
Johnny Stanton,DUAL,6-2,215,4,0.8988,296,,11,37,Santa Margarita Catholic,Rancho Santa Margarita,CA,Nebraska
Alex Redmond,OG,6-5,290,4,0.8988,297,229,14,38,Los Alamitos,Los Alamitos,CA,UCLA
Jordan Cunningham,WR,6-2,190,4,0.8987,298,,42,44,University School,Fort Lauderdale,FL,Vanderbilt
Maquedius Bain,DT,6-3,308,4,0.8987,299,,26,45,University School,Fort Lauderdale,FL,LSU
James Onwualu,WR,6-1.75,205,4,0.8983,300,,43,1,Cretin Derham Hall,Saint Paul,MN,Notre Dame
James Onwualu,WR,6-1.75,205,4,0.8983,300,,43,1,Cretin Derham Hall,Saint Paul,MN,Notre Dame
Delano Hill,S,6-1,200,4,0.8983,300,,26,6,Cass Technical,Detroit,MI,Michigan
Rami Hammad,OG,6-5,320,4,0.8983,303,220,15,40,Irving,Irving,TX,Texas
Rudy Ford,RB,5-11,194,4,0.8975,304,240,22,11,New Hope,New Hope,AL,Auburn
Marcus Newby,OLB,6-1,210,4,0.8974,305,143,20,6,Quince Orchard,Gaithersburg,MD,Nebraska
Kyrion Parker,WR,6-3,195,4,0.8971,306,243,44,41,Manvel,Manvel,TX,Texas A&M
Wayne Gallman,OLB,6-1,195,4,0.8970,307,225,21,24,Grayson,Loganville,GA,Clemson
Thomas Duarte,TE,6-4,225,4,0.8969,308,,12,39,Mater Dei,Santa Ana,CA,UCLA
Caleb Benenoch,OG,6-5,321,4,0.8967,309,,16,42,Seven Lakes,Katy,TX,UCLA
Hardreck Walker,DT,6-2,282,4,0.8967,309,,27,42,Spring Westfield,Houston,TX,Texas A&M
Erik Bunte,OT,6-7,300,4,0.8967,309,,21,40,Mission Viejo,Rancho Santa Margarita,CA,California
Yannick Ngakoue,ILB,6-3,240,4,0.8963,312,,17,2,Friendship Academy,Washington,DC,Maryland
Earnest Robinson,WR,6-1,192,4,0.8961,313,,45,12,Pinson Valley,Pinson,AL,Auburn
TraVon Chapman,DUAL,6-1,195,4,0.8960,314,,12,19,Theodore Roosevelt,Kent,OH,Pittsburgh
David Kenney,WDE,6-2,250,4,0.8956,315,,11,7,Pike,Indianapolis,IN,Indiana
James Hearns,ILB,6-3,235,4,0.8954,316,200,18,46,Tallahassee Lincoln,Tallahassee,FL,Louisville
Marquez White,ATH,6-1,175,4,0.8952,317,,12,13,Northview,Dothan,AL,Florida State
Ryan White,CB,5-9,180,4,0.8949,318,,23,4,Trinity,Louisville,KY,Vanderbilt
Kyle Bolin,PRO,6-3,195,4,0.8948,319,,19,5,Lexington Catholic,Lexington,KY,Louisville
Jake Campos,OT,6-7,245,4,0.8946,320,,22,1,West Des Moines Valley,West Des Moines,IA,Iowa State
James White,RB,6-0,220,4,0.8945,321,,23,44,Pearland Dawson,Pearland,TX,Texas A&M
Austin Allen,PRO,6-2,217,4,0.8944,322,,20,3,Fayetteville,Fayetteville,AR,Arkansas
Dennis Finley,OT,6-7,280,4,0.8944,322,,23,8,Cass Technical,Detroit,MI,Michigan State
Kenny Lacy,OT,6-5,270,4,0.8939,324,,24,6,Mountain Pointe,Phoenix,AZ,UCLA
Chris Johnson,DUAL,6-5,222,4,0.8939,325,,13,45,Bryan,Bryan,TX,Baylor
Davin Bellamy,SDE,6-5,235,4,0.8937,326,,19,25,Chamblee Charter,Atlanta,GA,Georgia
Kevin Palma,ILB,6-2,235,4,0.8935,327,247,19,41,Mission Oak,Tulare,CA,Stanford
Devin Butler,CB,6-1,180,4,0.8933,328,189,24,3,Gonzaga,Washington,DC,Notre Dame
Rashard Robinson,CB,6-2.5,165,4,0.8933,329,118,25,47,Blanche Ely,Pompano Beach,FL,LSU
A.J. Natter,WDE,6-5,240,4,0.8931,330,,12,1,Milton,Milton,WI,Nebraska
Darrien Howard,ILB,6-2,241,4,0.8924,331,,20,20,Chaminade Julienne,Dayton,OH,West Virginia
Brayden Kearsley,OT,6-5,270,4,0.8919,332,,25,3,Aloha,Beaverton,OR,BYU
Na'Ty Rodgers,OT,6-5,270,4,0.8919,333,,26,7,Maurice J. McDonough,Pomfret,MD,South Carolina
DeVante Kincade,DUAL,6-0,180,4,0.8919,334,,14,46,Dallas Skyline,Dallas,TX,Ole Miss
Andy Dodd,OG,6-4,325,4,0.8918,335,242,17,26,Pepperell,Lindale,GA,LSU
D.J. Singleton,S,6-3,200,4,0.8918,336,,27,12,St. Peter's Prep,Jersey City,NJ,Nebraska
Tyrell Lyons,OLB,6-2,220,4,0.8911,337,,22,48,First Coast,Jacksonville,FL,Florida State
Reeve Koehler,OG,6-3,320,4,0.8911,338,,18,3,St. Louis,Honolulu,HI,Arkansas
Anu Solomon,DUAL,6-0,195,4,0.8910,339,,15,1,Bishop Gorman,Las Vegas,NV,Arizona
Tevin Lawson,DT,6-4,275,4,0.8907,340,,28,13,Denham Springs,Denham Springs,LA,TCU
Brian Walker,CB,5-10,180,4,0.8905,341,,26,8,Mallard Creek,Charlotte,NC,North Carolina
Connor Mitch,PRO,6-3,220,4,0.8903,342,244,21,9,Wakefield,Raleigh,NC,South Carolina
Riley Norman,OT,6-7,320,4,0.8902,343,,27,9,Cadillac Senior,Cadillac,MI,
Freddie Stevenson,OLB,6-1,220,4,0.8900,344,230,23,49,Bartow,Bartow,FL,Florida State
Chikwe Obasih,WDE,6-4,240,3,0.8898,345,169,13,2,Brookfield Central,Brookfield,WI,Wisconsin
William Likely,ATH,5-7,171,3,0.8889,346,,13,50,Glades Central,Belle Glade,FL,Maryland
Eddie Jackson,ATH,6-1,175,3,0.8889,347,156,14,51,Boyd Anderson,Fort Lauderdale,FL,Alabama
Rashard Fant,ATH,5-9,160,3,0.8886,348,,15,27,Our Lady of Mercy Catholic,Fairburn,GA,Indiana
Rob Wheelwright,WR,6-2,175,3,0.8885,349,,46,21,Walnut Ridge,Columbus,OH,Wisconsin
Devin Lauderdale,WR,5-10,167,3,0.8884,350,,47,47,Bellaire,Bellaire,TX,Texas Tech
Tanner Wood,WDE,6-5,235,3,0.8875,351,,14,1,Conway Springs,Conway Springs,KS,Kansas State
Nick Ramirez,ILB,6-2,225,3,0.8873,352,210,21,3,Lee's Summit West,Lee's Summit,MO,Kansas State
Johnny McCrary,DUAL,6-4,200,3,0.8872,353,,16,28,Cedar Grove,Ellenwood,GA,Vanderbilt
Darian Claiborne,OLB,6-1,220,3,0.8869,354,,24,14,Port Allen,Port Allen,LA,Texas A&M
Trent Hosick,DUAL,6-2,220,3,0.8869,354,,17,4,Staley,Kansas City,MO,Missouri
Derek Babiash,CB,6-1,165,3,0.8869,354,,27,42,Poway,Poway,CA,Arizona
John Lopez,OT,6-6,320,3,0.8868,357,,28,43,Orange Lutheran,Orange,CA,UCLA
Ryan Jenkins,WR,5-10.5,181,3,0.8865,358,196,48,29,Lassiter,Marietta,GA,Tennessee
Kyrin Priester,WR,6-2,185,3,0.8861,359,,49,30,Brookwood,Snellville,GA,Clemson
J.J. Gustafson,OG,6-5,255,3,0.8861,360,,19,48,Dallas Jesuit,Dallas,TX,Texas A&M
Jake Thomas,OT,6-5,300,3,0.8861,360,,29,6,Columbus,Columbus,MS,Mississippi State
Raheem Falkins,WR,6-4.5,195,3,0.8859,362,,50,15,G.W. Carver,New Orleans,LA,Alabama
Rodney Adams,WR,6-1,172,3,0.8858,363,,51,52,Lakewood,St. Petersburg,FL,Toledo
Dorian Miller,OG,6-3,310,3,0.8856,364,,20,13,Metuchen,Metuchen,NJ,Rutgers
Corey Robinson,WR,6-4,205,3,0.8850,365,,52,49,Christian Academy,San Antonio,TX,Notre Dame
Joey Ivie,SDE,6-4,265,3,0.8844,366,,20,53,Pasco,Dade City,FL,Florida
Jerel Morrow,ATH,6-0,180,3,0.8844,367,223,16,2,Emporia,Emporia,KS,Oklahoma State
Ross Douglas,CB,5-10,186,3,0.8842,368,,28,22,Avon,Avon,OH,Michigan
R.J. Prince,OT,6-8,310,3,0.8842,369,,30,10,Albemarle,Albemarle,NC,North Carolina
Rashad Kinlaw,ATH,6-0,175,3,0.8830,370,201,17,14,Absegami,Galloway,NJ,Notre Dame
Jacob Matuska,SDE,6-5,240,3,0.8828,371,,21,23,Bishop Hartley,Columbus,OH,Notre Dame
Alvonte Bell,SDE,6-6,239,3,0.8828,371,,21,54,Everglades,Hollywood,FL,Kentucky
Austin Sanders,OT,6-5,295,3,0.8825,373,,31,10,Bradley Central,Cleveland,TN,Tennessee
Godwin Igwebuike,ATH,6-0,190,3,0.8819,374,,18,24,Pickerington North,Pickerington,OH,Northwestern
DeAndre Woods,WR,6-3,210,3,0.8818,375,,53,14,Clay-Chalkville,Pinson,AL,Vanderbilt
Aaron Baltazar,RB,5-11,185,3,0.8817,376,,24,44,Eastlake,Chula Vista,CA,Boise State
Skai Moore,OLB,6-3,215,3,0.8817,376,,25,55,University School,Fort Lauderdale,FL,South Carolina
Marcus Farria,SDE,6-4,225,3,0.8816,378,179,23,7,Peoria Centennial,Peoria,AZ,Washington
Adrian Baker,CB,6-1,163,3,0.8814,379,,29,56,Chaminade-Madonna,Hollywood,FL,Clemson
Carlos Burse,WR,6-3,205,3,0.8812,380,,54,31,Alpharetta,Alpharetta,GA,Vanderbilt
Brett Wade,ILB,6-1,212,3,0.8811,381,,22,50,Kennedale,Kennedale,TX,Texas A&M
Devin Washington,WDE,6-3,225,3,0.8811,381,,15,57,Jones,Orlando,FL,South Carolina
Austin Hooper,SDE,6-5,240,3,0.8810,383,,24,45,De La Salle,Concord,CA,Stanford
Sean Constantine,ILB,6-3,215,3,0.8808,384,,23,3,Bellevue,Bellevue,WA,Washington
Sean Barton,ATH,6-3,215,3,0.8808,384,,19,2,Woods Cross,Woods Cross,UT,Stanford
Steve Wesley,S,6-0,175,3,0.8805,386,,28,51,Arlington Bowie,Arlington,TX,TCU
Vincent Taylor,DT,6-3,277,3,0.8801,387,,29,52,San Antonio Madison,San Antonio,TX,Oklahoma State
Zack Greenlee,PRO,6-2,185,3,0.8801,388,,22,46,Lincoln,Stockton,CA,Fresno State
Khalfani Muhammad,APB,5-8,174,3,0.8800,389,,12,47,Notre Dame,Sherman Oaks,CA,California
Paul Whitmill,OLB,6-0,200,3,0.8800,389,,26,53,Bastrop,Bastrop,TX,TCU
Anthony Davis,WR,6-3,205,3,0.8800,389,,55,1,Vermont Academy,Saxtons River,VT,
Scott Quessenberry,OC,6-4,265,3,0.8800,392,,5,48,La Costa Canyon,Encinitas,CA,UCLA
Gary Moore,WR,6-6,221,3,0.8799,393,162,56,54,Clarksville,Clarksville,TX,Texas Tech
Marquez Grayson,RB,6-1,190,3,0.8799,394,,25,11,Lexington Senior,Lexington,NC,East Carolina
Mitch Parsons,TE,6-4,235,3,0.8797,395,,13,2,Chaparral,Parker,CO,Vanderbilt
Lavon Coleman,RB,5-11,207,3,0.8797,396,,26,49,Lompoc,Lompoc,CA,Washington
David Knevel,OT,6-9,285,3,0.8796,397,232,32,1,Pauline Johnson Collegiate,Brantford,ON,Nebraska
Courtney Love,OLB,6-1,215,3,0.8794,398,,27,25,Cardinal Mooney,Youngstown,OH,Nebraska
Cameron Judge,OLB,6-2,200,3,0.8794,398,,27,50,Oaks Christian,Thousand Oaks,CA,UCLA
Dane Crane,OC,6-3,290,3,0.8794,398,,6,50,Santa Margarita Catholic,Rancho Santa Margarita,CA,Washington
Chevoski Collins,S,5-11,185,3,0.8792,401,,29,55,Livingston,Livingston,TX,Texas
Kirk Garner,S,5-11,180,3,0.8792,402,,30,8,Our Lady of Good Counsel,Olney,MD,Virginia
Lowell Lotulelei,DT,6-2,280,3,0.8791,403,,30,3,Bingham,South Jordan,UT,Utah
Ro'Derrick Hoskins,OLB,6-3,215,3,0.8788,404,,29,58,Evans,Orlando,FL,Florida State
Uriah LeMay,WR,6-2,200,3,0.8787,405,,57,12,Butler,Matthews,NC,Georgia
Paul James III,WDE,6-2,240,3,0.8786,406,,16,59,Miami Norland,Miami,FL,Illinois
Roderick Johnson,OG,6-5,315,3,0.8786,407,,21,60,American Heritage Boca/Delray,Delray Beach,FL,Florida
Antonio Riles,SDE,6-4,265,3,0.8786,407,,25,32,Archer,Lawrenceville,GA,Florida
Bug Howard,WR,6-5,193,3,0.8786,409,,58,33,Wilcox County,Rochelle,GA,North Carolina
Micah Kiser,OLB,6-2,215,3,0.8784,410,,30,9,Gilman,Baltimore,MD,Virginia
Reggie Davis,WR,6-0,158,3,0.8783,411,,59,61,Tallahassee Lincoln,Tallahassee,FL,Georgia
Nigel Bowden,ILB,6-1,230,3,0.8783,412,,24,34,Central,Macon,GA,Vanderbilt
Tavares Garner,CB,5-10,170,3,0.8783,412,,30,56,Manvel,Manvel,TX,Texas A&M
Jordan Mastrogiovanni,ILB,6-2,225,3,0.8781,414,,25,57,Dallas Jesuit,Dallas,TX,Texas A&M
Ryne Rankin,ILB,6-1,230,3,0.8781,415,,26,62,East River,Orlando,FL,Georgia
Christian Morgan,TE,6-5,250,3,0.8781,416,,14,58,Prestonwood Christian,Plano,TX,Ole Miss
Dan Samuelson,OG,6-5,290,3,0.8781,416,,22,8,Plymouth,Plymouth,IN,Michigan
Travis Custis,RB,6-0,210,3,0.8781,416,,27,35,Lovejoy,Hampton,GA,Georgia Tech
Mo Porter,OT,6-5,280,3,0.8780,419,198,33,59,Fort Bend Marshall,Missouri City,TX,Baylor
Lamar Robbins,ATH,6-3,188,3,0.8779,420,238,20,63,Miami Southridge,Miami,FL,South Florida
Sefo Liufau,DUAL,6-4,220,3,0.8778,421,,18,4,Bellarmine Prep,Tacoma,WA,Colorado
Nazair Jones,SDE,6-5,245,3,0.8778,421,,26,13,Roanoke Rapids,Roanoke Rapids,NC,North Carolina
Cameron Toney,ILB,6-2,230,3,0.8778,421,,27,15,Huntsville,Huntsville,AL,Auburn
Riley Ferguson,PRO,6-3,190,3,0.8776,424,,23,14,Butler,Matthews,NC,Tennessee
Joas Aguilar,OG,6-4,290,3,0.8776,425,,23,60,Birdville,North Richland Hills,TX,Texas A&M
Derrick Calloway,DT,6-1,300,3,0.8775,426,,31,64,Manatee,Bradenton,FL,South Florida
Tyler Lancaster,OC,6-3,260,3,0.8774,427,187,7,10,Plainfield,Plainfield,IL,Northwestern
Richard Benjamin,S,5-11,201,3,0.8772,428,,31,65,Middleton,Tampa,FL,Louisville
Brandon Facyson,CB,6-2,180,3,0.8769,429,,31,36,Northgate,Newnan,GA,Virginia Tech
David Johnson,WDE,6-1,253,3,0.8769,429,,17,36,Lithonia,Lithonia,GA,South Carolina
Michael Deeb,ILB,6-2,237,3,0.8769,429,,28,66,American Heritage,Fort Lauderdale,FL,Notre Dame
DaeSean Hamilton,WR,6-1,185,3,0.8769,429,,60,14,Mountain View,Stafford,VA,Penn State
Stacy Thomas,WDE,6-1,233,3,0.8768,433,,18,67,Gulliver Prep,Miami,FL,Louisville
Chris Seisay,S,6-1,185,3,0.8766,434,212,32,52,American Canyon,American Canyon,CA,Oregon
Erik Huhn,S,6-2,205,3,0.8764,435,,33,61,Cibolo Steele,Schertz,TX,Texas
DeVondre Seymour,OT,6-6,300,3,0.8762,436,,34,38,North Gwinnett,Suwanee,GA,Georgia
Delando Johnson,OLB,6-2,190,3,0.8761,437,,31,10,Calvert Hall College,Towson,MD,Toledo
Ty Slanina,S,6-0,180,3,0.8761,437,,34,62,East Bernard,East Bernard,TX,TCU
Alec James,ATH,6-4,225,3,0.8761,437,,21,3,Brookfield East,Brookfield,WI,Wisconsin
Danny Mattingly,OLB,6-4,215,3,0.8761,437,,31,5,Mead,Spokane,WA,Oregon
Kevin Spears,WR,6-2,190,3,0.8761,441,,61,16,Holy Cross,New Orleans,LA,LSU
Jaron Dukes,WR,6-5,197,3,0.8759,442,,62,26,Marion-Franklin,Columbus,OH,Michigan
Greg Taboada,TE,6-5,235,3,0.8758,443,,15,39,Marist School,Atlanta,GA,Stanford
D.J. Martin,RB,5-10,205,3,0.8758,444,,28,53,Stockdale,Bakersfield,CA,Eastern Washington
Pharoh Cooper,ATH,5-11,181,3,0.8758,444,,22,15,Havelock,Havelock,NC,South Carolina
Andrew Nelson,OT,6-5,270,3,0.8758,446,192,35,11,Hershey,Hershey,PA,Penn State
Jalen Ortiz,CB,5-10,175,3,0.8753,447,,32,8,Peoria Centennial,Peoria,AZ,UCLA
Jon Wisnieski,TE,6-5,215,3,0.8753,447,,16,2,Dowling Catholic,West Des Moines,IA,Iowa
Johnny Richardson,SDE,6-3,280,3,0.8753,447,,27,68,First Coast,Orange Park,FL,Louisville
Deon Mix,OG,6-4,315,3,0.8750,450,,24,7,South Panola,Batesville,MS,Auburn
Caleb Day,ATH,6-1,186,3,0.8749,451,,23,27,Hilliard Darby,Hilliard,OH,Illinois
Dylan Cantrell,WR,6-3,205,3,0.8747,452,,63,63,Whitehouse,Whitehouse,TX,Texas Tech
Clay Rhodes,OT,6-6,270,3,0.8747,452,,36,3,Blue Valley,Stilwell,KS,Missouri
Dac Shaw,OLB,6-2.5,205,3,0.8747,454,231,33,64,Mineola,Mineola,TX,TCU
Carlis Parker,DUAL,6-4,190,3,0.8744,455,,19,16,Statesville,Statesville,NC,Virginia Tech
Cameron Dillard,OG,6-3,290,3,0.8744,455,,25,10,Canton,Canton,MI,Florida
Buddy Brown,OLB,6-3,210,3,0.8744,455,,34,15,Williamstown,Williamstown,NJ,Temple
Raaquan Davis,OLB,6-2,217,3,0.8744,455,,34,65,Rockwall-Heath,Rockwall,TX,Baylor
Deadrin Senat,DT,6-0.75,311,3,0.8744,455,,32,69,Immokalee,Immokalee,FL,South Florida
Jordan Leggett,TE,6-5,205,3,0.8744,455,,17,69,Navarre,Navarre,FL,Clemson
Jackson Keeler,OT,6-7,290,3,0.8744,455,,37,11,Barrington,Barrington,IL,Wisconsin
Bradley Bozeman,OG,6-4.5,305,3,0.8742,462,,26,16,Handley,Roanoke,AL,Alabama
Devaris Brunson,OLB,6-0,200,3,0.8742,462,,36,6,Lake City,Lake City,SC,East Carolina
Viliami Latu,ILB,6-2,225,3,0.8742,462,,29,54,Rancho Cucamonga,Rancho Cucamonga,CA,Arizona State
Marqui Hawkins,WR,6-1,194,3,0.8740,465,,64,40,Carver,Columbus,GA,Florida
Al-Rasheed Benton,ILB,6-1,233,3,0.8739,466,,30,16,Malcolm X Shabazz,Newark,NJ,West Virginia
Dillan Lawson,OLB,6-3,215,3,0.8739,467,,37,71,Crestview,Crestview,FL,
Ryan Switzer,ATH,5-8.5,170,3,0.8736,468,,24,1,George Washington,Charleston,WV,North Carolina
Darius Mosely,CB,6-0,190,3,0.8736,468,,33,12,O'Fallon,O'Fallon,IL,Illinois
Antar Thompson,DT,6-3,290,3,0.8736,468,,33,5,Maplewood-richmond Hgts.,St. Louis,MO,Missouri
Braxton Pfaff,OG,6-6,285,3,0.8736,471,,27,15,Liberty Christian Academy,Lynchburg,VA,Virginia Tech
Jamone Boyd,SDE,6-4,265,3,0.8729,472,,28,6,Lee's Summit West,Lee's Summit,MO,
Chucky Williams,ATH,6-2,180,3,0.8728,473,,25,72,Champagnat Catholic - Miami,Miami,FL,Louisville
Peyton Barber,RB,5-11,215,3,0.8728,473,,29,41,Milton,Alpharetta,GA,Auburn
Victor Davis,S,6-1,178,3,0.8728,473,,35,66,Terry,Rosenberg,TX,Texas A&M
Michael Patterson,WDE,6-3,240,3,0.8728,473,,19,17,Winnfield Senior,Winnfield,LA,LSU
Quincy Adeboyejo,WR,6-3,180,3,0.8725,477,,65,67,Cedar Hill,Cedar Hill,TX,Ole Miss
Donald Gray,ATH,5-9.5,180,3,0.8724,478,,26,11,White Station,Memphis,TN,Mississippi State
Landon Stokes,WDE,6-4,220,3,0.8722,479,,20,73,Lake Highland Prep,Orlando,FL,Vanderbilt
Corwin Cutler,PRO,6-4,180,3,0.8721,480,,24,16,Ocean Lakes,Virginia Beach,VA,Virginia
Kaleb Blanchard,RB,5-11,195,3,0.8719,481,,30,18,Denham Springs,Denham Springs,LA,South Alabama
Arshad Jackson,TE,6-6,240,3,0.8719,481,,18,42,Lovejoy,Hampton,GA,Ole Miss
Joe Fennell,OT,6-4,300,3,0.8719,481,,38,74,South Fort Myers,Fort Myers,FL,Western Kentucky
Garret Dooley,ILB,6-3,220,3,0.8719,481,,31,13,Rochester,Rochester,IL,Wisconsin
Brooks Ellis,ILB,6-2,215,3,0.8714,485,,32,4,Fayetteville,Fayetteville,AR,Arkansas
Delton Williams,ATH,6-2,205,3,0.8712,486,221,27,12,Cathedral Prep,Erie,PA,Michigan State
Johnny Jefferson,RB,5-11,195,3,0.8711,487,,31,68,Killeen Shoemaker,Killeen,TX,Baylor
Jesus Wilson,WR,5-10,170,3,0.8711,487,,66,75,Miami Columbus,Miami,FL,Florida State
Aaron Cochran,OT,6-8,350,3,0.8711,487,,39,55,Buhach Colony,Atwater,CA,California
Colin Goebel,OG,6-4,280,3,0.8711,487,,28,14,Naperville North,Naperville,IL,Iowa
Corey Vereen,ILB,6-2,235,3,0.8711,487,,33,75,West Orange,Winter Garden,FL,Tennessee
Jarrad Davis,OLB,6-2,210,3,0.8711,487,,38,43,Camden County,Kingsland,GA,Florida
Rico Johnson,WR,5-10,165,3,0.8711,487,,66,43,Swainsboro,Swainsboro,GA,Georgia
Hunter Jarmon,WR,6-0,180,3,0.8711,487,,66,68,Waco Midway,Waco,TX,Oregon State
Zayd Issah,OLB,6-3,220,3,0.8710,495,,39,13,Central Dauphin,Harrisburg,PA,Temple
Ryan Timmons,RB,5-11,180,3,0.8709,496,,32,6,Franklin County,Frankfort,KY,Kentucky
Alphonso Carter,WR,6-4,195,3,0.8708,497,,69,11,Frederick Douglass,Upper Marlboro,MD,Tennessee
Cequan Jefferson,ATH,5-11,167,3,0.8707,498,,28,17,Henrico,Richmond,VA,Virginia Tech
Chris Worley,ATH,6-3,190,3,0.8706,499,,29,28,Glenville,Cleveland,OH,Ohio State
Ben Hughes,DT,6-1.5,310,3,0.8706,499,,34,70,Waco University,Waco,TX,Oklahoma State
Chris Worley,ATH,6-3,190,3,0.8706,499,,29,28,Glenville,Cleveland,OH,Ohio State
D.J. Reid,ATH,6-1,195,3,0.8704,502,235,30,18,Thomas Dale,Chester,VA,Virginia Tech
Marcell Lazard,OT,6-6,307,3,0.8703,503,,40,17,Bloomfield,Bloomfield,NJ,West Virginia
Bryce King,OC,6-3,293,3,0.8703,503,,8,7,Dillon,Dillon,SC,South Carolina
LaChaston Smith,OLB,6-0,205,3,0.8703,503,,40,17,South Iredell,Statesville,NC,Virginia
Sojourn Shelton,CB,5-10,160,3,0.8703,503,,34,77,Plantation,Fort Lauderdale,FL,Wisconsin
Lewis Neal,WDE,6-1,235,3,0.8703,503,,21,17,James Hunt,Wilson,NC,LSU
Michael Johnson,CB,5-10,170,3,0.8703,503,,34,77,Booker T. Washington,Miami,FL,Marshall
Jordan Davis,TE,6-4,230,3,0.8703,503,,19,46,Thomson,Thomson,GA,Georgia
Davis Webb,PRO,6-4,195,3,0.8703,503,,25,71,Prosper,Prosper,TX,Texas Tech
Chuck Baker,WR,6-3,185,3,0.8702,511,,70,19,Salmen,Slidell,LA,Southern
Camion Patrick,WR,6-2,200,3,0.8700,512,,71,12,Knoxville West,Knoxville,TN,
Derrick Farrow,CB,5-11,190,3,0.8700,513,,36,47,Bleckley County,Cochran,GA,
Cameron Walker,CB,5-11,180,3,0.8697,514,,37,56,Loyola,Los Angeles,CA,California
Corion Webster,RB,5-11,185,3,0.8697,514,,33,72,Atlanta,Atlanta,TX,Oklahoma State
Gaius Vaenuku,SDE,6-5,255,3,0.8697,514,,29,72,Trinity,Euless,TX,Utah
Mossi Johnson,WR,6-1,170,3,0.8697,514,,72,56,Crenshaw,Los Angeles,CA,UCLA
